,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
228,10000,3798,6202,0,0,0,798,406,392,5.681704260651629,6.98469387755102,4.4236453201970445,,,,,,,,,,-0.706776622617666,-0.4172339063839237,-0.8840876894115638,0.6202,,,,,,,32.5029,29.296735123749343,34.466301193163495,,0.4668537830276401,-5.169566069414152,,,,0.0,,
229,10000,3771,6229,0,0,0,832,447,385,5.447115384615385,6.766233766233766,4.31096196868009,,,,,,,,,,-0.7081592111285263,-0.42015148620919196,-0.882517395535463,0.6229,,,,,,,32.3605,29.402015380535666,34.15154920532991,,0.4623659093262711,-4.749533824794241,,,,0.0,,
230,10000,3753,6247,0,0,0,838,429,409,5.865155131264917,6.471882640586797,5.286713286713287,,,,,,,,,,-0.7103795340803816,-0.42382603679067243,-0.882531811225936,0.6247,,,,,,,32.3004,29.34479083399947,34.07603649751881,,0.4587057744352636,-4.7312456635193385,,,,0.0,,
231,10000,3756,6244,0,0,0,810,398,412,4.981481481481482,5.492718446601942,4.452261306532663,,,,,,,,,,-0.7090373481965354,-0.42197873084073284,-0.8817138643381744,0.6244,,,,,,,32.3008,29.25878594249201,34.13068545803972,,0.4597351334974416,-4.87189951554771,,,,0.0,,
232,10000,3730,6270,0,0,0,829,423,406,6.125452352231604,6.785714285714286,5.491725768321513,,,,,,,,,,-0.7103665803476241,-0.42805882472527285,-0.8783104285886721,0.627,,,,,,,32.2859,29.300268096514746,34.062041467304624,,0.4502516038633993,-4.761773370789879,,,,0.0,,
233,10000,3751,6249,0,0,0,802,387,415,6.351620947630923,6.498795180722891,6.1937984496124034,,,,,,,,,,-0.7122520890568877,-0.4201918742266932,-0.8875629973347017,0.6249,,,,,,,32.2923,28.98453745667822,34.27780444871179,,0.4673711231080085,-5.293266992033573,,,,0.0,,
234,10000,3743,6257,0,0,0,782,394,388,6.337595907928389,7.974226804123711,4.725888324873097,,,,,,,,,,-0.7122112610924732,-0.4234335170898022,-0.8849609967168937,0.6257,,,,,,,32.3347,29.12209457654288,34.25651270576954,,0.46152747962709145,-5.134418129226656,,,,0.0,,
235,10000,3766,6234,0,0,0,795,391,404,5.818867924528302,6.594059405940594,5.017902813299233,,,,,,,,,,-0.7097829516838525,-0.41828545266718836,-0.8858784892675476,0.6234,,,,,,,32.2775,28.83058948486458,34.35980109079243,,0.4675930366003593,-5.529211605927852,,,,0.0,,
236,10000,3751,6249,0,0,0,792,410,382,5.340909090909091,6.890052356020942,3.897560975609756,,,,,,,,,,-0.710360667538904,-0.4255085864847314,-0.8813448499735658,0.6249,,,,,,,32.2299,29.037589976006398,34.146103376540246,,0.4558362634888344,-5.108513400533848,,,,0.0,,
237,10000,3757,6243,0,0,0,850,406,444,6.24,7.195945945945946,5.194581280788177,,,,,,,,,,-0.711335913195857,-0.420990112112137,-0.8860642769106633,0.6243,,,,,,,32.0691,28.701889805696034,34.095466922953705,,0.46507416479852626,-5.393577117257671,,,,0.0,,
238,10000,3772,6228,0,0,0,759,391,368,5.0395256916996045,6.304347826086956,3.8491048593350383,,,,,,,,,,-0.7142241187471705,-0.42710877296818617,-0.8881160719068251,0.6228,,,,,,,32.2875,28.920466595970307,34.32675016056519,,0.4610072989386389,-5.406283564594883,,,,0.0,,
239,10000,3778,6222,0,0,0,797,420,377,6.2547051442910915,7.254641909814324,5.357142857142857,,,,,,,,,,-0.7129262164269418,-0.42429969253406496,-0.8881803159555965,0.6222,,,,,,,32.2447,28.925622022233988,34.2600450016072,,0.4638806234215316,-5.334422979373215,,,,0.0,,
240,10000,3786,6214,0,0,0,771,382,389,6.099870298313878,7.979434447300771,4.18586387434555,,,,,,,,,,-0.7117845995021168,-0.4223752523721932,-0.8881128563791509,0.6214,,,,,,,32.2125,28.96566296883254,34.19069842291599,,0.46573760400695774,-5.225035454083454,,,,0.0,,
